date_mesure;code_bss;urn_bss;timestamp_mesure;niveau_nappe_eau;mode_obtention;statut;qualification;code_continuite;nom_continuite;code_producteur;nom_producteur;code_nature_mesure;nom_nature_mesure;profondeur_nappe
2020-03-22;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1584892800000;71.34;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;30.81
2020-03-21;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1584799200000;71.32;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;30.83
2020-03-20;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1584730800000;71.3;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;30.85
2020-03-19;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1584655200000;71.28;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;30.87
2020-03-18;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1584572400000;71.25;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;30.9
2020-03-17;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1584468000000;71.21;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;30.94
2020-03-16;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1584320400000;71.19;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;30.96
2020-03-15;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1584291600000;71.18;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;30.97
2020-03-14;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1584219600000;71.14;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.01
2020-03-13;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1584136800000;71.1;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.05
2020-03-12;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1584050400000;71.06;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.09
2020-03-11;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583964000000;70.99;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.16
2020-03-10;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583881200000;70.88;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.27
2020-03-09;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583794800000;70.79;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.36
2020-03-08;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583697600000;70.72;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.43
2020-03-07;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583622000000;70.66;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.49
2020-03-06;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583532000000;70.56;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.59
2020-03-05;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583438400000;70.47;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.68
2020-03-04;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583355600000;70.39;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.76
2020-03-03;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583233200000;70.35;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.8
2020-03-02;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583154000000;70.33;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.82
2020-03-01;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583085600000;70.29;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.86
2020-02-29;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1583010000000;70.25;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;31.9
2020-02-28;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1582927200000;70.15;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.0
2020-02-27;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1582804800000;70.02;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.13
2020-02-26;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1582732800000;69.97;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.18
2020-02-25;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1582653600000;69.94;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.21
2020-02-24;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1582581600000;69.91;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.24
2020-02-23;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1582459200000;69.87;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.28
2020-02-22;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1582351200000;69.85;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.3
2020-02-21;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1582315200000;69.84;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.31
2020-02-20;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1582225200000;69.84;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.31
2020-02-19;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1582128000000;69.8;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.35
2020-02-18;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1582056000000;69.78;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.37
2020-02-17;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1581951600000;69.75;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.4
2020-02-16;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1581850800000;69.73;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.42
2020-02-15;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1581793200000;69.71;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.44
2020-02-14;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1581699600000;69.68;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.47
2020-02-13;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1581602400000;69.67;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.48
2020-02-12;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1581519600000;69.63;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.52
2020-02-11;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1581454800000;69.61;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.54
2020-02-10;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1581368400000;69.56;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.59
2020-02-09;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1581267600000;69.53;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.62
2020-02-08;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1581120000000;69.53;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.62
2020-02-07;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1581048000000;69.54;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.61
2020-02-06;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1580979600000;69.54;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.61
2020-02-05;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1580936400000;69.53;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.62
2020-02-04;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1580853600000;69.44;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.71
2020-02-03;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1580763600000;69.36;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.79
2020-02-02;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1580680800000;69.31;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.84
2020-02-01;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1580598000000;69.25;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.9
2020-01-31;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1580428800000;69.23;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.92
2020-01-30;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1580374800000;69.23;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.92
2020-01-29;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1580256000000;69.23;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.92
2020-01-28;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1580169600000;69.24;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.91
2020-01-27;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1580155200000;69.24;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.91
2020-01-26;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579996800000;69.23;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.92
2020-01-25;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579910400000;69.23;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.92
2020-01-24;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579824000000;69.23;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.92
2020-01-23;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579795200000;69.23;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.92
2020-01-22;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579651200000;69.22;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.93
2020-01-21;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579564800000;69.22;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.93
2020-01-20;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579478400000;69.22;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.93
2020-01-19;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579392000000;69.25;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.9
2020-01-18;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579305600000;69.27;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.88
2020-01-17;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579219200000;69.28;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.87
2020-01-16;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579132800000;69.28;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.87
2020-01-15;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1579046400000;69.3;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.85
2020-01-14;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578988800000;69.31;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.84
2020-01-13;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578934800000;69.3;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.85
2020-01-12;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578830400000;69.29;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.86
2020-01-11;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578754800000;69.28;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.87
2020-01-10;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578614400000;69.29;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.86
2020-01-09;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578564000000;69.29;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.86
2020-01-08;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578441600000;69.28;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.87
2020-01-07;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578355200000;69.28;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.87
2020-01-06;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578326400000;69.29;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.86
2020-01-05;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578182400000;69.27;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.88
2020-01-04;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578096000000;69.29;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.86
2020-01-03;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1578031200000;69.31;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.84
2020-01-02;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1577923200000;69.3;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.85
2020-01-01;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1577836800000;69.31;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.84
2019-12-31;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1577750400000;69.32;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.83
2019-12-30;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1577664000000;69.32;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.83
2019-12-29;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1577592000000;69.32;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.83
2019-12-28;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1577545200000;69.31;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.84
2019-12-27;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1577419200000;69.28;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.87
2019-12-26;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1577340000000;69.27;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.88
2019-12-25;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1577286000000;69.26;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.89
2019-12-24;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1577217600000;69.24;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.91
2019-12-23;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1577080800000;69.19;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.96
2019-12-22;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576987200000;69.19;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.96
2019-12-21;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576962000000;69.18;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.97
2019-12-20;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576836000000;69.14;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;33.01
2019-12-19;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576713600000;69.12;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;33.03
2019-12-18;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576627200000;69.14;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;33.01
2019-12-17;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576540800000;69.17;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.98
2019-12-16;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576454400000;69.18;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.97
2019-12-15;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576386000000;69.18;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.97
2019-12-14;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576360800000;69.16;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;32.99
2019-12-13;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576278000000;69.09;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;33.06
2019-12-12;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576184400000;69.03;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;33.12
2019-12-11;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576090800000;68.98;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;33.17
2019-12-10;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1576018800000;68.94;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;33.21
2019-12-09;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1575874800000;68.86;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;33.29
2019-12-08;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1575835200000;68.84;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;33.31
2019-12-07;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1575676800000;68.82;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;33.33
2019-12-06;00487X0015/S1;http://services.ades.eaufrance.fr/pointeau/00487X0015/S1;1575619200000;68.82;Valeur mesurée;Donnée contrôlée niveau 2;Correcte;2;Point lié au point précédent;265;Service Géologique Régional Nord - Pas de Calais (265);;;33.33
